    0.97089E+08    0.25027E+03    0.55008E+05    0.63381E+06
    0.61817E+09    0.22008E+03    0.63270E+05    0.68018E+06
    0.72303E+09    0.19095E+03    0.59905E+05    0.53412E+06
    0.43730E+09    0.16425E+03    0.71222E+05    0.46359E+06
    0.51478E+09    0.14021E+03    0.10158E+06    0.40399E+06
    0.14493E+09    0.11971E+03    0.11980E+06    0.40281E+06
    0.00000E+00    0.10311E+03    0.10501E+06    0.37650E+06
    0.00000E+00    0.90286E+02    0.89056E+05    0.31266E+06
    0.94802E+09    0.78973E+02    0.84471E+05    0.33294E+06
    0.42048E+09    0.68474E+02    0.80954E+05    0.34495E+06
    0.11576E+09    0.58594E+02    0.71183E+05    0.37125E+06
    0.73619E+09    0.48774E+02    0.59620E+05    0.47324E+06
    0.53004E+09    0.37311E+02    0.50139E+05    0.64264E+06
    0.84493E+09    0.24069E+02    0.43913E+05    0.83772E+06
    0.79546E+08    0.86442E+01    0.52286E+05    0.12502E+07
    0.20956E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.17398E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.55062E+09    0.29829E+03   -0.31018E+05    0.21713E+06
    0.93183E+09    0.29709E+03   -0.19768E+05    0.86031E+05
    0.22337E+08    0.29684E+03   -0.81264E+04    0.60314E+05
    0.15317E+09    0.29710E+03   -0.48321E+04    0.28020E+05
    0.96009E+08    0.29689E+03   -0.47527E+04    0.17006E+05
    0.18133E+09    0.29246E+03   -0.65708E+04    0.12124E+06
    0.41569E+09    0.28028E+03   -0.83299E+04    0.30904E+06
    0.63150E+09    0.25945E+03   -0.38516E+04    0.51030E+06
    0.47909E+09    0.23232E+03    0.21443E+04    0.61345E+06
    0.77601E+09    0.20354E+03    0.29977E+04    0.52753E+06
    0.84119E+09    0.17654E+03    0.75250E+04    0.47729E+06
    0.12735E+08    0.15332E+03    0.85199E+04    0.39943E+06
    0.55084E+09    0.13310E+03    0.74396E+04    0.40651E+06
    0.98820E+09    0.11480E+03    0.40472E+04    0.41200E+06
    0.73023E+09    0.99492E+02   -0.93636E+03    0.38268E+06
    0.77078E+09    0.85985E+02   -0.46099E+04    0.41477E+06
    0.77053E+09    0.73715E+02   -0.12690E+05    0.41293E+06
    0.00000E+00    0.62090E+02   -0.21259E+05    0.44418E+06
    0.00000E+00    0.50544E+02   -0.26192E+05    0.56088E+06
    0.85457E+09    0.38063E+02   -0.26969E+05    0.67514E+06
    0.86653E+09    0.24681E+02   -0.24320E+05    0.82823E+06
    0.12595E+09    0.90977E+01   -0.20200E+05    0.12761E+07
    0.20947E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.17418E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.53714E+09    0.29698E+03   -0.88311E+05    0.35024E+06
    0.36004E+09    0.29540E+03   -0.41452E+05    0.10410E+06
    0.98558E+09    0.29532E+03   -0.16328E+05    0.68329E+05
    0.76273E+09    0.29559E+03   -0.10113E+05    0.31693E+05
    0.68911E+09    0.29541E+03   -0.10240E+05    0.17764E+05
    0.89541E+09    0.29141E+03   -0.15196E+05    0.11899E+06
    0.10862E+09    0.28089E+03   -0.24232E+05    0.25784E+06
    0.77839E+09    0.26282E+03   -0.27871E+05    0.41567E+06
    0.12349E+09    0.23650E+03   -0.24895E+05    0.60396E+06
    0.68926E+09    0.20573E+03   -0.24392E+05    0.57790E+06
    0.89317E+09    0.17807E+03   -0.24411E+05    0.48455E+06
    0.76966E+08    0.15616E+03   -0.27291E+05    0.37511E+06
    0.55984E+09    0.13736E+03   -0.26750E+05    0.37224E+06
    0.67389E+09    0.11987E+03   -0.22988E+05    0.38328E+06
    0.16285E+09    0.10491E+03   -0.18559E+05    0.37146E+06
    0.79819E+09    0.91769E+02   -0.11752E+05    0.40493E+06
    0.84401E+09    0.79613E+02   -0.81527E+04    0.41189E+06
    0.86056E+09    0.67401E+02   -0.46607E+04    0.47632E+06
    0.99288E+09    0.54521E+02    0.95401E+03    0.65406E+06
    0.65899E+09    0.40327E+02    0.16333E+04    0.78756E+06
    0.55143E+09    0.25391E+02    0.32731E+04    0.95873E+06
    0.46538E+09    0.89911E+01    0.93326E+04    0.13299E+07
    0.20941E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.17471E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.50128E+09    0.29636E+03   -0.12452E+06    0.38794E+06
    0.74312E+09    0.29418E+03   -0.74805E+05    0.15461E+06
    0.55699E+09    0.29376E+03   -0.28102E+05    0.98274E+05
    0.51513E+09    0.29391E+03   -0.17101E+05    0.44188E+05
    0.18258E+09    0.29391E+03   -0.15514E+05    0.20489E+05
    0.59976E+09    0.29052E+03   -0.18411E+05    0.11359E+06
    0.91077E+09    0.28085E+03   -0.26945E+05    0.22200E+06
    0.29573E+09    0.26266E+03   -0.33160E+05    0.40454E+06
    0.68157E+09    0.23455E+03   -0.28425E+05    0.66593E+06
    0.71520E+09    0.20290E+03   -0.25754E+05    0.58051E+06
    0.92551E+09    0.17703E+03   -0.20766E+05    0.42868E+06
    0.72209E+09    0.15664E+03   -0.15032E+05    0.34593E+06
    0.21700E+09    0.13891E+03   -0.52239E+04    0.34321E+06
    0.74715E+08    0.12314E+03    0.71712E+04    0.32648E+06
    0.74662E+08    0.11009E+03    0.22681E+05    0.31536E+06
    0.49653E+09    0.98474E+02    0.39359E+05    0.36339E+06
    0.12291E+09    0.87040E+02    0.52901E+05    0.40126E+06
    0.69152E+09    0.74996E+02    0.72317E+05    0.47721E+06
    0.23601E+09    0.61554E+02    0.93275E+05    0.72244E+06
    0.47715E+09    0.45301E+02    0.91074E+05    0.94942E+06
    0.35015E+09    0.27823E+02    0.79948E+05    0.11423E+07
    0.31919E+09    0.95930E+01    0.77633E+05    0.14706E+07
    0.20968E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.17489E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.46498E+09    0.29478E+03   -0.23851E+06    0.52308E+06
    0.20092E+09    0.29220E+03   -0.12243E+06    0.18352E+06
    0.10090E+09    0.29194E+03   -0.45260E+05    0.12587E+06
    0.26700E+09    0.29146E+03   -0.32902E+05    0.67428E+05
    0.64243E+09    0.29119E+03   -0.29170E+05    0.26922E+05
    0.68499E+09    0.28811E+03   -0.27046E+05    0.12833E+06
    0.33387E+09    0.27873E+03   -0.34957E+05    0.21271E+06
    0.13077E+09    0.26084E+03   -0.43486E+05    0.38389E+06
    0.46691E+09    0.23293E+03   -0.36349E+05    0.66862E+06
    0.70381E+09    0.20022E+03   -0.28490E+05    0.60491E+06
    0.33630E+09    0.17328E+03   -0.20086E+05    0.44394E+06
    0.32439E+09    0.15326E+03   -0.11268E+05    0.33169E+06
    0.94432E+09    0.13722E+03    0.25070E+04    0.30707E+06
    0.30083E+09    0.12333E+03    0.17641E+05    0.27634E+06
    0.77659E+09    0.11196E+03    0.36348E+05    0.27054E+06
    0.97801E+09    0.10138E+03    0.55585E+05    0.35623E+06
    0.37613E+09    0.89907E+02    0.68196E+05    0.43489E+06
    0.10648E+08    0.77575E+02    0.77070E+05    0.51459E+06
    0.75537E+09    0.64658E+02    0.68215E+05    0.67519E+06
    0.53332E+09    0.49568E+02    0.57769E+05    0.83532E+06
    0.29998E+09    0.32284E+02    0.63298E+05    0.11748E+07
    0.99676E+09    0.12076E+02    0.73914E+05    0.17239E+07
    0.20978E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.17457E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.48957E+09    0.28845E+03   -0.13997E+06    0.11402E+07
    0.74354E+09    0.28327E+03   -0.43057E+05    0.25831E+06
    0.62557E+09    0.28303E+03   -0.11441E+05    0.18177E+06
    0.63113E+09    0.28188E+03   -0.77416E+04    0.92348E+05
    0.41267E+09    0.28098E+03   -0.73044E+04    0.33259E+05
    0.49584E+08    0.27672E+03   -0.32731E+04    0.19315E+06
    0.41102E+09    0.26622E+03    0.30947E+04    0.26257E+06
    0.14612E+09    0.25061E+03    0.17644E+05    0.33830E+06
    0.55540E+08    0.22976E+03    0.45368E+05    0.48643E+06
    0.74147E+09    0.20339E+03    0.83151E+05    0.47117E+06
    0.98987E+09    0.17963E+03    0.12569E+06    0.36216E+06
    0.68022E+09    0.16343E+03    0.15496E+06    0.20553E+06
    0.76628E+09    0.15198E+03    0.19036E+06    0.18073E+06
    0.70634E+09    0.14221E+03    0.23675E+06    0.13124E+06
    0.00000E+00    0.13517E+03    0.29208E+06    0.11572E+06
    0.75262E+09    0.12745E+03    0.34512E+06    0.30541E+06
    0.80831E+09    0.11574E+03    0.38122E+06    0.51195E+06
    0.33190E+09    0.10078E+03    0.40164E+06    0.68459E+06
    0.78547E+09    0.83084E+02    0.29527E+06    0.89166E+06
    0.13111E+09    0.63908E+02    0.22637E+06    0.10202E+07
    0.91066E+09    0.43121E+02    0.24121E+06    0.14689E+07
    0.86538E+09    0.17486E+02    0.28474E+06    0.23513E+07
    0.21427E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.17812E+09    0.30000E+03    0.00000E+00    0.00000E+00
    0.40188E+09    0.27554E+03    0.24015E+06    0.25667E+07
    0.11713E+09    0.25957E+03   -0.29917E+05    0.57493E+06
    0.21048E+09    0.25726E+03   -0.15475E+05    0.28237E+06
    0.82183E+09    0.25549E+03   -0.15052E+05    0.11524E+06
    0.74693E+09    0.25369E+03   -0.23052E+05    0.53031E+05
    0.72913E+09    0.24740E+03   -0.31993E+05    0.27625E+06
    0.93185E+09    0.23699E+03   -0.36608E+05    0.26152E+06
    0.71573E+09    0.22538E+03   -0.42495E+05    0.26214E+06
    0.58043E+09    0.21240E+03   -0.45723E+05    0.32534E+06
    0.16174E+09    0.19633E+03   -0.55424E+05    0.25720E+06
    0.19775E+09    0.17998E+03   -0.83898E+05    0.21900E+06
    0.85750E+08    0.16714E+03   -0.10867E+06    0.15408E+06
    0.13410E+08    0.15689E+03   -0.12448E+06    0.16245E+06
    0.33984E+09    0.14635E+03   -0.15783E+06    0.16212E+06
    0.20816E+09    0.13654E+03   -0.20242E+06    0.22134E+06
    0.32993E+09    0.12505E+03   -0.23079E+06    0.46502E+06
    0.12637E+09    0.10966E+03   -0.24815E+06    0.67885E+06
    0.76989E+09    0.91975E+02   -0.27315E+06    0.76782E+06
    0.21083E+09    0.72200E+02   -0.27116E+06    0.87459E+06
    0.52130E+09    0.53496E+02   -0.24157E+06    0.90656E+06
    0.00000E+00    0.35529E+02   -0.24305E+06    0.11865E+07
    0.32765E+09    0.14044E+02   -0.28157E+06    0.19054E+07
